order_id,order_date,region,category,product,channel,customer_age_group,quantity,unit_price,amount,is_returned
ORD20252294,2025-10-04,华东,家用电器,戴森吸尘器,抖音,26-35,5,6034.03,30170.15,0
ORD20252295,2026-06-24,华中,服饰鞋包,耐克跑鞋,抖音,46+,2,404.48,808.96,0
ORD20252296,2025-06-30,华北,服饰鞋包,优衣库卫衣,抖音,36-45,3,181.8,545.4,1
ORD20252297,2025-12-22,西南,服饰鞋包,李宁羽绒服,抖音,36-45,2,305.02,610.04,0
ORD20252298,2026-03-09,华东,美妆个护,完美日记口红,天猫,46+,1,146.91,146.91,0
ORD20252299,2025-01-05,华北,手机数码,小米 16,天猫,46+,3,5928.56,17785.68,0
ORD20252300,2026-06-13,华南,服饰鞋包,李宁羽绒服,京东,36-45,3,604.68,1814.04,0
ORD20252301,2025-03-24,西南,美妆个护,完美日记口红,天猫,46+,1,245.06,245.06,0
ORD20252302,2026-03-05,华南,美妆个护,完美日记口红,京东,46+,4,419.76,1679.04,0
ORD20252303,2025-10-27,东北,图书文娱,儿童绘本套装,天猫,36-45,1,69.97,69.97,0
ORD20252304,2025-12-02,华中,服饰鞋包,耐克跑鞋,京东,18-25,5,715.69,3578.45,0
ORD20252305,2025-11-15,东北,美妆个护,完美日记口红,线下门店,26-35,4,432.73,1730.92,0
ORD20252306,2025-05-08,华东,美妆个护,兰蔻小黑瓶,京东,26-35,1,251.67,251.67,0
ORD20252307,2025-11-05,西南,图书文娱,儿童绘本套装,京东,26-35,4,75.62,302.48,0
ORD20252308,2025-07-20,华南,服饰鞋包,优衣库卫衣,抖音,18-25,5,233.37,1166.85,1
ORD20252309,2026-01-22,华东,手机数码,华为 Mate 80,天猫,36-45,2,5719.88,11439.76,0
ORD20252310,2026-05-17,华北,食品生鲜,阳澄湖大闸蟹,天猫,26-35,3,38.01,114.03,0
ORD20252311,2025-08-09,西南,美妆个护,兰蔻小黑瓶,抖音,36-45,2,54.25,108.5,0
ORD20252312,2025-09-08,华北,食品生鲜,五常大米,线下门店,26-35,4,151.97,607.88,0
ORD20252313,2026-04-03,东北,美妆个护,SK-II 神仙水,京东,46+,4,71.73,286.92,0
ORD20252314,2026-02-06,华南,美妆个护,兰蔻小黑瓶,京东,46+,2,212.42,424.84,0
ORD20252315,2025-12-09,华南,服饰鞋包,优衣库卫衣,京东,46+,4,774.64,3098.56,0
ORD20252316,2026-04-22,华南,手机数码,iPhone 17 Pro,天猫,26-35,2,6133.42,12266.84,1
ORD20252317,2025-03-24,华南,美妆个护,兰蔻小黑瓶,天猫,18-25,4,249.61,998.44,0
ORD20252318,2025-08-01,华北,美妆个护,兰蔻小黑瓶,抖音,18-25,2,336.32,672.64,0
ORD20252319,2026-01-17,西南,服饰鞋包,优衣库卫衣,天猫,36-45,1,647.23,647.23,0
ORD20252320,2026-03-09,华南,服饰鞋包,优衣库卫衣,线下门店,26-35,2,444.0,888.0,0
ORD20252321,2025-02-07,华东,美妆个护,完美日记口红,抖音,18-25,1,326.71,326.71,0
ORD20252322,2025-03-21,西南,家用电器,小米电视,拼多多,18-25,3,4803.84,14411.52,0
ORD20252323,2025-10-11,华东,手机数码,小米 16,京东,46+,3,6426.68,19280.04,0
ORD20252324,2025-01-01,华南,食品生鲜,五常大米,京东,46+,4,107.11,428.44,0
ORD20252325,2026-01-13,华中,家用电器,戴森吸尘器,天猫,18-25,5,421.83,2109.15,0
ORD20252326,2025-11-20,华南,家用电器,海尔冰箱,抖音,46+,-3,5625.75,11251.5,0
ORD20252327,2025-12-30,东北,家用电器,小米电视,京东,36-45,1,2251.0,2251.0,0
ORD20252328,2025-04-03,,美妆个护,完美日记口红,京东,36-45,2,130.21,260.42,0
ORD20252329,2025-12-02,华南,服饰鞋包,优衣库卫衣,线下门店,26-35,2,52.0,104.0,0
ORD20252330,2026-02-21,华中,家用电器,小米电视,京东,18-25,5,4002.55,20012.75,0
ORD20252331,2025-07-12,华南,家用电器,戴森吸尘器,天猫,46+,3,887.93,2663.79,0
ORD20252332,2026-06-24,华南,食品生鲜,三只松鼠坚果,抖音,46+,1,76.36,76.36,0
ORD20252333,2026-06-20,东北,服饰鞋包,优衣库卫衣,线下门店,46+,3,707.62,2122.86,0
ORD20252334,2025-07-02,,食品生鲜,三只松鼠坚果,抖音,36-45,1,81.59,81.59,0
ORD20252335,2026-01-30,华东,食品生鲜,五常大米,线下门店,26-35,1,114.07,114.07,0
ORD20252336,2026-01-14,西南,家用电器,海尔冰箱,线下门店,18-25,1,5606.36,5606.36,0
ORD20252337,2026-06-12,华南,图书文娱,《三体》全集,天猫,18-25,1,42.54,42.54,0
ORD20252338,2025-03-27,,美妆个护,SK-II 神仙水,天猫,18-25,1,122.42,122.42,0
ORD20252339,2025-10-31,华南,服饰鞋包,优衣库卫衣,抖音,18-25,2,79.24,158.48,0
ORD20252340,2026-07-17,西南,食品生鲜,阳澄湖大闸蟹,京东,46+,4,78.51,314.04,0
ORD20252341,2025-11-07,华北,服饰鞋包,优衣库卫衣,抖音,18-25,3,790.96,2372.88,0
ORD20252342,2025-06-06,华南,食品生鲜,三只松鼠坚果,线下门店,18-25,5,60.71,,1
ORD20252343,2025-04-06,东北,手机数码,华为 Mate 80,天猫,36-45,4,11800.67,47202.68,0
ORD20252344,2026-05-27,华北,图书文娱,《三体》全集,抖音,46+,1,72.58,72.58,0
ORD20252345,2025-01-12,华东,食品生鲜,五常大米,拼多多,36-45,4,191.37,765.48,0
ORD20252346,2025-06-11,华东,家用电器,小米电视,线下门店,36-45,5,5130.19,25650.95,0
ORD20252347,2026-07-24,华东,食品生鲜,五常大米,京东,36-45,4,149.65,598.6,0
ORD20252348,2026-06-09,西南,图书文娱,《三体》全集,抖音,26-35,1,63.05,63.05,0
ORD20252349,2026-01-25,华北,食品生鲜,三只松鼠坚果,拼多多,26-35,4,13.03,52.12,0
ORD20252350,2026-05-04,华中,美妆个护,SK-II 神仙水,抖音,36-45,3,428.18,1284.54,1
ORD20252351,2026-06-02,华南,食品生鲜,五常大米,天猫,18-25,1,58.86,58.86,0
ORD20252352,2025-12-29,华东,美妆个护,完美日记口红,抖音,46+,3,324.69,974.07,0
ORD20252353,2025-09-01,华南,美妆个护,兰蔻小黑瓶,京东,26-35,3,230.02,690.06,0
ORD20252354,2025-01-16,华东,家用电器,戴森吸尘器,天猫,36-45,5,477.33,2386.65,0
ORD20252355,2025-11-27,华北,食品生鲜,五常大米,抖音,36-45,5,161.55,807.75,0
ORD20252356,2026-01-06,华南,图书文娱,儿童绘本套装,天猫,36-45,1,53.75,53.75,0
ORD20252357,2026-07-24,华北,图书文娱,儿童绘本套装,京东,46+,4,81.65,326.6,0
ORD20252358,2025-06-02,华东,服饰鞋包,李宁羽绒服,线下门店,26-35,4,566.57,2266.28,0
ORD20252359,2025-06-07,华东,家用电器,小米电视,拼多多,36-45,5,7278.0,36390.0,0
ORD20252360,2026-05-30,华中,图书文娱,switch 游戏卡带,京东,26-35,3,108.6,325.8,0
ORD20252361,2026-05-02,华东,服饰鞋包,耐克跑鞋,抖音,18-25,3,480.9,1442.7,0
ORD20252362,2025-12-04,华东,服饰鞋包,李宁羽绒服,抖音,46+,3,562.76,1688.28,0
ORD20252363,2025-06-10,华南,图书文娱,《三体》全集,拼多多,18-25,4,145.5,582.0,0
ORD20252364,2025-12-09,华北,食品生鲜,阳澄湖大闸蟹,拼多多,18-25,-3,90.64,362.56,0
ORD20252365,2026-03-14,西南,图书文娱,《三体》全集,抖音,26-35,4,60.39,241.56,0
ORD20252366,2025-12-02,华北,食品生鲜,三只松鼠坚果,天猫,36-45,2,21.59,43.18,0
ORD20252367,2025-08-09,华北,食品生鲜,三只松鼠坚果,京东,46+,3,154.27,462.81,0
ORD20252368,2026-06-03,华东,食品生鲜,三只松鼠坚果,天猫,36-45,5,155.6,778.0,0
ORD20252369,2026-06-24,华中,手机数码,OPPO Find X9,天猫,36-45,3,10549.23,31647.69,0
ORD20252370,2025-12-20,华东,服饰鞋包,耐克跑鞋,天猫,46+,4,710.56,2842.24,0
ORD20252371,2025-07-31,西南,服饰鞋包,耐克跑鞋,抖音,18-25,4,524.74,2098.96,0
ORD20252372,2025-12-24,西南,图书文娱,儿童绘本套装,天猫,36-45,2,112.38,224.76,0
ORD20252373,2026-04-10,华南,家用电器,海尔冰箱,天猫,26-35,1,7071.99,7071.99,0
ORD20252374,2026-01-15,华北,美妆个护,SK-II 神仙水,天猫,46+,3,132.25,396.75,1
ORD20252375,2025-12-18,西南,食品生鲜,五常大米,抖音,18-25,5,157.58,787.9,0
ORD20252376,2026-01-15,华北,手机数码,小米 16,天猫,36-45,4,6212.67,24850.68,0
ORD20252377,2026-05-03,华南,家用电器,戴森吸尘器,京东,36-45,3,1886.27,5658.81,0
ORD20252378,2025-11-30,华北,手机数码,华为 Mate 80,抖音,36-45,4,1009.91,4039.64,0
ORD20252379,2026-05-20,东北,美妆个护,完美日记口红,天猫,26-35,5,251.25,1256.25,0
ORD20252380,2025-09-04,华东,食品生鲜,三只松鼠坚果,京东,46+,3,155.86,467.58,0
ORD20252381,2026-04-19,华东,手机数码,小米 16,抖音,36-45,1,2029.65,2029.65,0
ORD20252382,2026-05-11,华南,手机数码,小米 16,京东,36-45,3,8575.43,25726.29,0
ORD20252383,2026-05-15,华南,手机数码,小米 16,拼多多,36-45,2,4637.22,9274.44,0
ORD20252384,2026-01-17,华东,食品生鲜,五常大米,抖音,36-45,3,38.81,116.43,0
ORD20252385,2026-02-17,西南,食品生鲜,五常大米,拼多多,36-45,3,168.24,504.72,0
ORD20252386,2025-09-02,西南,手机数码,小米 16,京东,36-45,2,5398.1,10796.2,1
ORD20252387,2025-04-09,华中,手机数码,OPPO Find X9,抖音,26-35,3,5285.01,15855.03,0
ORD20252388,2025-11-24,华中,手机数码,华为 Mate 80,京东,36-45,5,4712.15,23560.75,0
ORD20252389,2025-01-27,东北,美妆个护,兰蔻小黑瓶,天猫,46+,1,87.65,87.65,0
ORD20252390,2026-01-28,西南,图书文娱,switch 游戏卡带,抖音,46+,1,105.68,105.68,0
ORD20252391,2026-06-26,华北,图书文娱,switch 游戏卡带,线下门店,26-35,5,43.15,215.75,0
ORD20252392,2026-03-11,华北,服饰鞋包,耐克跑鞋,线下门店,46+,5,657.82,3289.1,0
ORD20252393,2026-02-22,华东,家用电器,海尔冰箱,天猫,26-35,3,7069.77,21209.31,0
ORD20252394,2025-03-18,华东,手机数码,OPPO Find X9,线下门店,36-45,2,3381.42,6762.84,0
ORD20252395,2025-08-19,西南,图书文娱,儿童绘本套装,抖音,46+,3,146.83,440.49,0
ORD20252396,2025-01-23,西南,手机数码,iPhone 17 Pro,抖音,46+,3,6625.79,19877.37,0
ORD20252397,2026-06-10,东北,家用电器,海尔冰箱,线下门店,46+,3,6261.18,18783.54,0
ORD20252398,2025-03-11,华北,图书文娱,儿童绘本套装,京东,18-25,4,125.27,501.08,0
ORD20252399,2025-06-20,华北,家用电器,海尔冰箱,京东,26-35,2,7668.24,15336.48,0
ORD20252400,2025-11-10,西南,手机数码,小米 16,京东,36-45,1,7358.51,7358.51,0
ORD20252401,2025-08-08,西南,服饰鞋包,耐克跑鞋,天猫,18-25,4,736.04,2944.16,0
ORD20252402,2025-12-17,华南,手机数码,OPPO Find X9,天猫,18-25,5,8256.21,41281.05,0
ORD20252403,2026-07-07,华北,家用电器,小米电视,拼多多,46+,1,1886.8,1886.8,0
ORD20252404,2025-03-24,华北,手机数码,华为 Mate 80,天猫,18-25,5,9520.26,47601.3,0
ORD20252405,2025-11-28,华东,食品生鲜,三只松鼠坚果,天猫,46+,2,47.68,95.36,0
ORD20252406,2026-05-10,华中,家用电器,海尔冰箱,拼多多,46+,4,387.92,1551.68,0
ORD20252407,2026-05-26,华南,食品生鲜,五常大米,拼多多,46+,3,10.49,31.47,0
ORD20252408,2025-08-16,东北,图书文娱,儿童绘本套装,天猫,36-45,3,33.39,100.17,0
ORD20252409,2026-04-24,华北,美妆个护,兰蔻小黑瓶,京东,36-45,3,318.94,956.82,0
ORD20252410,2025-08-23,华南,图书文娱,儿童绘本套装,线下门店,46+,2,99.2,198.4,0
ORD20252411,2026-01-18,华东,手机数码,OPPO Find X9,线下门店,26-35,5,1574.49,7872.45,0
ORD20252412,2025-06-29,华南,美妆个护,兰蔻小黑瓶,天猫,26-35,1,247.31,247.31,0
ORD20252413,2025-05-24,华南,美妆个护,完美日记口红,线下门店,18-25,2,397.05,794.1,0
ORD20252414,2025-08-26,华中,食品生鲜,五常大米,天猫,36-45,4,79.7,318.8,0
ORD20252415,2026-01-06,东北,食品生鲜,阳澄湖大闸蟹,拼多多,46+,1,10.81,10.81,0
ORD20252416,2025-12-20,东北,服饰鞋包,李宁羽绒服,天猫,18-25,4,480.43,1921.72,0
ORD20252417,2025-09-08,华北,手机数码,小米 16,京东,46+,2,11001.88,22003.76,0
ORD20252418,2026-04-10,华中,手机数码,iPhone 17 Pro,拼多多,18-25,2,4595.4,9190.8,0
ORD20252419,2025-11-07,华东,服饰鞋包,李宁羽绒服,京东,36-45,4,425.24,1700.96,0
ORD20252420,2025-08-02,华南,美妆个护,SK-II 神仙水,天猫,46+,3,284.21,852.63,0
ORD20252421,2025-08-18,华中,美妆个护,完美日记口红,拼多多,46+,4,248.45,993.8,0
ORD20252422,2025-02-15,华东,图书文娱,儿童绘本套装,拼多多,46+,2,129.56,259.12,0
ORD20252423,2025-12-15,华东,美妆个护,完美日记口红,天猫,18-25,3,497.44,1492.32,0
ORD20252424,2026-07-09,华南,图书文娱,《三体》全集,拼多多,36-45,4,114.3,457.2,0
ORD20252425,2025-11-03,华南,手机数码,iPhone 17 Pro,天猫,18-25,4,7456.74,29826.96,0
ORD20252426,2026-04-06,华北,食品生鲜,阳澄湖大闸蟹,京东,46+,4,84.52,338.08,0
ORD20252427,2025-08-04,华南,食品生鲜,五常大米,天猫,26-35,4,38.82,155.28,0
ORD20252428,2026-01-25,华南,食品生鲜,阳澄湖大闸蟹,天猫,46+,5,58.99,294.95,0
ORD20252429,2026-02-22,华北,食品生鲜,阳澄湖大闸蟹,拼多多,46+,5,44.58,222.9,1
ORD20252430,2026-04-25,华北,美妆个护,完美日记口红,抖音,46+,4,448.47,1793.88,0
ORD20252431,2026-03-31,西南,家用电器,美的空调,线下门店,26-35,4,3906.96,,0
ORD20252432,2026-03-06,华北,手机数码,iPhone 17 Pro,京东,26-35,2,7003.66,14007.32,0
ORD20252433,2025-09-05,华东,家用电器,海尔冰箱,天猫,46+,2,1782.96,3565.92,1
ORD20252434,2026-01-22,华中,美妆个护,完美日记口红,天猫,18-25,1,422.22,422.22,0
ORD20252435,2026-02-06,华东,服饰鞋包,耐克跑鞋,天猫,36-45,2,193.05,386.1,0
ORD20252436,2025-09-29,东北,图书文娱,儿童绘本套装,京东,46+,1,24.29,24.29,0
ORD20252437,2026-06-17,华东,服饰鞋包,耐克跑鞋,京东,36-45,2,129.98,259.96,0
ORD20252438,2026-03-31,华中,食品生鲜,三只松鼠坚果,京东,18-25,1,71.56,71.56,0
ORD20252439,2025-02-13,华北,美妆个护,兰蔻小黑瓶,天猫,26-35,5,279.12,1395.6,0
ORD20252440,2025-11-30,华中,美妆个护,兰蔻小黑瓶,线下门店,26-35,1,453.92,453.92,0
ORD20252441,2026-05-11,东北,美妆个护,SK-II 神仙水,天猫,18-25,5,276.51,1382.55,0
ORD20252442,2026-02-23,东北,家用电器,小米电视,线下门店,46+,3,4668.86,14006.58,0
ORD20252443,2025-01-20,西南,手机数码,华为 Mate 80,京东,36-45,4,893.43,3573.72,0
ORD20252444,2025-01-04,东北,手机数码,小米 16,天猫,36-45,2,11316.76,22633.52,0
ORD20252445,2025-03-11,东北,服饰鞋包,耐克跑鞋,京东,46+,5,423.72,2118.6,0
ORD20252446,2025-12-31,西南,图书文娱,儿童绘本套装,京东,36-45,1,121.39,121.39,0
ORD20252447,2026-02-12,华北,手机数码,小米 16,天猫,26-35,2,10518.48,21036.96,0
ORD20252448,2026-05-21,华东,食品生鲜,五常大米,天猫,18-25,3,106.46,319.38,0
ORD20252449,2025-06-07,华南,手机数码,iPhone 17 Pro,天猫,36-45,3,4558.42,13675.26,0
ORD20252450,2025-01-08,华东,手机数码,iPhone 17 Pro,抖音,46+,5,7903.8,39519.0,0
ORD20252451,2025-05-13,华北,美妆个护,兰蔻小黑瓶,天猫,26-35,-1,43.02,86.04,0
ORD20252452,2025-12-15,华北,图书文娱,《三体》全集,京东,36-45,3,36.42,109.26,0
ORD20252453,2026-03-31,华北,手机数码,iPhone 17 Pro,线下门店,46+,1,5608.79,5608.79,0
ORD20252454,2025-11-14,华南,美妆个护,SK-II 神仙水,拼多多,46+,3,357.12,1071.36,0
ORD20252455,2026-06-14,华东,家用电器,美的空调,天猫,46+,3,4929.93,14789.79,0
ORD20252456,2026-04-18,东北,家用电器,戴森吸尘器,天猫,36-45,4,5753.76,23015.04,0
ORD20252457,2025-06-18,东北,服饰鞋包,耐克跑鞋,京东,36-45,3,516.98,1550.94,0
ORD20250755,2026-06-01,华南,美妆个护,兰蔻小黑瓶,京东,46+,1,375.11,375.11,0
ORD20252459,2025-05-09,华北,家用电器,小米电视,线下门店,18-25,3,7446.34,22339.02,0
ORD20252460,2025-12-29,华南,食品生鲜,三只松鼠坚果,天猫,26-35,3,11.8,35.4,0
ORD20252461,2025-02-03,西南,图书文娱,《三体》全集,天猫,18-25,2,36.37,72.74,0
ORD20252462,2025-12-07,华东,服饰鞋包,李宁羽绒服,天猫,46+,1,734.28,734.28,0
ORD20252463,2025-03-09,华中,家用电器,戴森吸尘器,京东,18-25,4,2692.69,10770.76,0
ORD20252464,2025-08-17,华南,图书文娱,儿童绘本套装,线下门店,36-45,1,87.82,87.82,0
ORD20252465,2025-11-27,西南,服饰鞋包,李宁羽绒服,京东,46+,2,168.44,336.88,0
ORD20252466,2025-06-20,华中,手机数码,小米 16,京东,26-35,3,3591.0,10773.0,0
ORD20252467,2026-04-10,东北,手机数码,小米 16,京东,46+,1,8860.67,8860.67,0
ORD20252468,2025-10-18,华东,家用电器,小米电视,抖音,26-35,3,2749.36,8248.08,0
ORD20252469,2025-11-10,西南,图书文娱,switch 游戏卡带,抖音,36-45,1,115.51,115.51,0
ORD20252470,2025-12-22,华南,家用电器,海尔冰箱,京东,26-35,5,6961.47,34807.35,0
ORD20252471,2025-09-10,华南,食品生鲜,阳澄湖大闸蟹,京东,26-35,1,179.47,179.47,0
ORD20252472,2025-07-03,西南,家用电器,戴森吸尘器,天猫,36-45,4,2688.74,10754.96,0
ORD20252473,2025-08-24,华南,美妆个护,兰蔻小黑瓶,京东,26-35,2,55.83,111.66,0
ORD20252474,2025-04-02,华南,家用电器,小米电视,天猫,36-45,3,1037.95,3113.85,0
ORD20252475,2025-11-03,华南,图书文娱,《三体》全集,天猫,26-35,1,55.54,55.54,0
ORD20252476,2026-06-14,,服饰鞋包,优衣库卫衣,拼多多,36-45,1,148.7,148.7,0
ORD20252477,2025-11-14,华东,服饰鞋包,优衣库卫衣,抖音,46+,2,596.92,1193.84,0
ORD20252478,2025-11-18,,图书文娱,switch 游戏卡带,京东,26-35,4,131.58,526.32,0
ORD20252479,2026-02-24,东北,食品生鲜,阳澄湖大闸蟹,天猫,46+,2,196.33,392.66,0
ORD20252480,2026-03-19,华东,手机数码,iPhone 17 Pro,京东,18-25,5,8159.89,40799.45,0
ORD20252481,2025-11-10,华东,服饰鞋包,耐克跑鞋,天猫,18-25,2,91.05,182.1,0
ORD20252482,2025-06-02,华北,食品生鲜,五常大米,抖音,26-35,1,30.77,30.77,1
ORD20252483,2026-06-05,华北,美妆个护,SK-II 神仙水,天猫,36-45,1,211.36,211.36,0
ORD20252484,2026-01-26,华南,食品生鲜,五常大米,京东,26-35,1,198.67,198.67,0
ORD20252485,2026-05-15,华东,家用电器,美的空调,抖音,36-45,5,563.92,2819.6,0
ORD20252486,2025-12-27,华东,图书文娱,儿童绘本套装,天猫,18-25,2,79.55,159.1,0
ORD20252487,2026-06-17,华北,家用电器,戴森吸尘器,天猫,36-45,1,6218.58,6218.58,0
ORD20252488,2026-02-26,华东,服饰鞋包,耐克跑鞋,京东,18-25,5,461.47,2307.35,0
ORD20252489,2026-03-04,华东,美妆个护,完美日记口红,京东,46+,5,272.1,1360.5,0
ORD20252490,2026-03-18,华北,手机数码,小米 16,拼多多,26-35,4,4208.41,16833.64,0
ORD20252491,2026-03-26,华中,家用电器,美的空调,抖音,26-35,1,4179.11,4179.11,0
ORD20252492,2025-08-08,华南,服饰鞋包,耐克跑鞋,京东,26-35,4,298.46,1193.84,1
ORD20252493,2026-07-25,华北,家用电器,海尔冰箱,拼多多,18-25,1,3214.67,3214.67,0
ORD20252494,2025-05-28,华东,食品生鲜,阳澄湖大闸蟹,线下门店,36-45,4,137.93,551.72,0
ORD20252495,2026-05-23,华南,手机数码,OPPO Find X9,天猫,46+,1,11964.02,11964.02,0
ORD20252496,2025-10-16,华东,家用电器,美的空调,天猫,18-25,1,1856.92,1856.92,0
ORD20252497,2025-10-12,华中,服饰鞋包,李宁羽绒服,线下门店,46+,2,511.32,1022.64,0
ORD20252498,2025-06-06,华南,服饰鞋包,优衣库卫衣,京东,46+,4,615.95,2463.8,0
ORD20252499,2025-12-02,华东,服饰鞋包,优衣库卫衣,天猫,18-25,2,389.26,778.52,0
ORD20252500,2026-04-25,东北,服饰鞋包,优衣库卫衣,天猫,18-25,1,329.21,329.21,0
ORD20252501,2025-09-26,华北,食品生鲜,五常大米,天猫,18-25,5,149.95,749.75,0
ORD20252502,2025-07-04,华东,美妆个护,完美日记口红,抖音,36-45,4,232.74,930.96,0
ORD20252503,2026-03-03,华东,食品生鲜,阳澄湖大闸蟹,抖音,36-45,1,120.9,120.9,0
ORD20252504,2025-06-02,华北,家用电器,小米电视,天猫,18-25,1,1414.56,1414.56,0
ORD20252505,2025-11-04,华东,美妆个护,兰蔻小黑瓶,拼多多,18-25,2,247.15,494.3,0
ORD20252506,2026-02-23,华东,手机数码,小米 16,京东,18-25,2,5058.9,10117.8,0
ORD20252507,2026-05-13,华北,食品生鲜,三只松鼠坚果,天猫,18-25,1,167.86,167.86,0
ORD20252508,2025-11-16,华中,手机数码,iPhone 17 Pro,抖音,26-35,3,1844.25,5532.75,0
ORD20252509,2025-01-03,华南,图书文娱,儿童绘本套装,京东,18-25,1,77.84,77.84,0
ORD20252510,2026-01-31,华南,服饰鞋包,李宁羽绒服,京东,26-35,1,655.0,655.0,0
ORD20252511,2026-02-04,华南,家用电器,海尔冰箱,京东,46+,1,2322.61,2322.61,0
ORD20252512,2025-01-28,东北,手机数码,OPPO Find X9,天猫,46+,4,8927.21,35708.84,1
ORD20252513,2025-08-23,华中,家用电器,戴森吸尘器,天猫,46+,2,4985.13,9970.26,0
ORD20252514,2025-01-18,华南,手机数码,OPPO Find X9,京东,18-25,1,10134.7,10134.7,0
ORD20252515,2026-02-11,西南,食品生鲜,三只松鼠坚果,天猫,46+,1,76.06,76.06,0
ORD20254153,2025-09-29,华南,图书文娱,《三体》全集,天猫,46+,3,54.26,162.78,0
ORD20252517,2026-02-14,华南,美妆个护,完美日记口红,京东,36-45,3,476.77,1430.31,0
ORD20252518,2025-09-10,华东,食品生鲜,三只松鼠坚果,线下门店,46+,1,98.79,98.79,0
ORD20252519,2025-11-17,华南,手机数码,华为 Mate 80,拼多多,18-25,1,5778.58,5778.58,0
ORD20252520,2025-02-07,华东,手机数码,iPhone 17 Pro,天猫,36-45,1,11233.67,11233.67,0
ORD20252521,2026-03-10,华东,服饰鞋包,优衣库卫衣,抖音,36-45,3,686.91,2060.73,0
ORD20252522,2025-12-17,华东,图书文娱,儿童绘本套装,线下门店,46+,4,148.04,592.16,0
ORD20252523,2026-01-04,华东,手机数码,iPhone 17 Pro,京东,26-35,2,8941.2,17882.4,0
ORD20252524,2026-04-13,华中,美妆个护,兰蔻小黑瓶,线下门店,36-45,3,130.79,392.37,0
ORD20252525,2026-06-23,华南,图书文娱,儿童绘本套装,天猫,26-35,2,55.5,111.0,0
ORD20252526,2025-04-05,华东,图书文娱,《三体》全集,天猫,26-35,4,91.94,367.76,0
ORD20252527,2026-01-10,华北,美妆个护,SK-II 神仙水,拼多多,36-45,5,213.54,1067.7,0
ORD20252528,2025-05-05,华南,家用电器,小米电视,抖音,26-35,1,7082.44,7082.44,0
ORD20252529,2026-02-15,华北,服饰鞋包,李宁羽绒服,抖音,18-25,3,344.86,1034.58,0
ORD20252530,2025-09-01,华东,服饰鞋包,李宁羽绒服,拼多多,18-25,3,320.46,961.38,0
ORD20252531,2025-06-04,华东,美妆个护,完美日记口红,天猫,18-25,4,478.27,1913.08,0
ORD20253896,2025-07-25,华北,家用电器,戴森吸尘器,京东,18-25,1,5052.7,5052.7,0
ORD20252533,2026-04-16,华东,服饰鞋包,耐克跑鞋,线下门店,18-25,4,105.35,421.4,0
ORD20252534,2025-11-07,华南,手机数码,iPhone 17 Pro,拼多多,46+,2,813.52,1627.04,0
ORD20252535,2026-06-26,华北,家用电器,小米电视,线下门店,26-35,2,866.54,1733.08,0
ORD20252536,2026-03-06,华东,美妆个护,兰蔻小黑瓶,拼多多,26-35,3,485.63,1456.89,0
ORD20252537,2025-06-09,华东,手机数码,iPhone 17 Pro,抖音,46+,4,3189.22,12756.88,0
ORD20252538,2026-04-19,华东,美妆个护,兰蔻小黑瓶,天猫,18-25,5,118.96,594.8,0
ORD20252539,2025-12-18,东北,图书文娱,《三体》全集,拼多多,46+,2,105.62,211.24,0
ORD20252540,2025-11-25,华东,手机数码,华为 Mate 80,京东,46+,2,5061.98,10123.96,0
ORD20252541,2026-07-10,华东,服饰鞋包,优衣库卫衣,天猫,26-35,3,562.85,1688.55,0
ORD20252542,2026-06-17,华北,美妆个护,SK-II 神仙水,天猫,36-45,3,41.42,124.26,0
ORD20252543,2026-06-28,华北,服饰鞋包,优衣库卫衣,线下门店,18-25,5,556.11,2780.55,0
ORD20252544,2026-02-11,华东,手机数码,华为 Mate 80,天猫,36-45,3,11490.73,34472.19,0
ORD20252545,2026-05-17,华东,手机数码,OPPO Find X9,线下门店,26-35,2,7771.87,15543.74,0
ORD20252546,2025-11-20,华东,服饰鞋包,李宁羽绒服,拼多多,36-45,4,689.54,2758.16,0
ORD20252547,2026-04-12,西南,服饰鞋包,耐克跑鞋,天猫,36-45,1,105.12,105.12,0
ORD20252548,2025-04-17,华南,图书文娱,儿童绘本套装,天猫,26-35,4,132.17,528.68,0
ORD20252549,2026-01-06,华东,手机数码,华为 Mate 80,抖音,26-35,1,6882.05,6882.05,0
ORD20252550,2026-04-23,华中,图书文娱,《三体》全集,拼多多,18-25,5,38.11,190.55,0
ORD20252551,2025-03-27,华南,图书文娱,儿童绘本套装,京东,36-45,5,88.22,441.1,0
ORD20252552,2025-07-08,华东,服饰鞋包,优衣库卫衣,抖音,18-25,5,311.7,1558.5,0
ORD20252553,2025-06-14,西南,家用电器,海尔冰箱,抖音,36-45,5,3918.69,19593.45,0
ORD20252554,2025-01-20,华南,食品生鲜,三只松鼠坚果,天猫,18-25,3,77.16,231.48,0
ORD20252555,2025-05-12,东北,图书文娱,《三体》全集,抖音,18-25,5,119.92,599.6,0
ORD20252556,2025-09-04,华东,手机数码,华为 Mate 80,天猫,26-35,4,2307.97,9231.88,0
ORD20252557,2025-10-09,华南,图书文娱,《三体》全集,抖音,46+,2,134.03,268.06,0
ORD20252558,2026-02-10,华南,家用电器,小米电视,抖音,46+,5,532.05,,0
ORD20252559,2025-01-02,华东,服饰鞋包,耐克跑鞋,天猫,18-25,1,236.55,236.55,0
ORD20252560,2026-04-21,西南,美妆个护,SK-II 神仙水,天猫,36-45,4,154.03,616.12,0
